load_zone	timestamp	ZoneTotalCentralDispatch	ZoneTotalDistributedDispatch	zone_demand_mw
West	2018041804	6692.38	0	6692.38
West	2018041805	7251.1	0	7251.1
West	2018041806	7557.48	0	7557.48
West	2018041807	7867.45	0	7867.45
West	2018041808	8300.66	0	8300.66
West	2018041809	8609.41	0	8609.41
West	2018041810	8824.48	0	8824.48
West	2018041811	8909.87	0	8909.87
West	2018041812	9030.3	0	9030.3
West	2018041813	9170.09	0	9170.09
West	2018041814	9287.71	0	9287.71
West	2018041815	9368.16	0	9368.16
West	2018041816	9447.82	0	9447.82
West	2018041817	9266.15	0	9266.15
West	2018041818	8990.18	0	8990.18
West	2018041819	9209.1	0	9209.1
West	2018041820	9050.31	0	9050.31
West	2018041821	8521.69	0	8521.69
West	2018041822	7795.33	0	7795.33
West	2018041823	7100.86	0	7100.86
West	2018041900	6611.56	0	6611.56
West	2018041901	6369.04	0	6369.04
West	2018041902	6203.76	0	6203.76
West	2018041903	6170.02	0	6170.02
West	2018041904	6285.62	0	6285.62
West	2018041905	6533.9	0	6533.9
West	2018041906	6708.83	0	6708.83
West	2018041907	7265.02	0	7265.02
West	2018041908	7808.04	0	7808.04
West	2018041909	8216.24	0	8216.24
West	2018041910	8480.21	0	8480.21
West	2018041911	8710.58	0	8710.58
West	2018041912	8904.13	0	8904.13
West	2018041913	9064.5	0	9064.5
West	2018041914	9186.94	0	9186.94
West	2018041915	9211.36	0	9211.36
West	2018041916	9183.97	0	9183.97
West	2018041917	9065.58	0	9065.58
West	2018041918	8913.89	0	8913.89
West	2018041919	9250.2	0	9250.2
West	2018041920	9188.82	0	9188.82
West	2018041921	8738.81	0	8738.81
West	2018041922	8069.15	0	8069.15
West	2018041923	7422.82	0	7422.82
West	2018042000	6916.09	0	6916.09
West	2018042001	6578.42	0	6578.42
West	2018042002	6366.71	0	6366.71
West	2018042003	6250.92	0	6250.92
West	2018042004	6318.47	0	6318.47
West	2018042005	6533.78	0	6533.78
West	2018042006	6749.1	0	6749.1
West	2018042007	7218.48	0	7218.48
West	2018042008	7815.26	0	7815.26
West	2018042009	8189.81	0	8189.81
West	2018042010	8405.49	0	8405.49
West	2018042011	8490.31	0	8490.31
West	2018042012	8451.69	0	8451.69
West	2018042013	8360.03	0	8360.03
West	2018042014	8275.35	0	8275.35
West	2018042015	8237.22	0	8237.22
West	2018042016	8259.6	0	8259.6
West	2018042017	8335.97	0	8335.97
West	2018042018	8587.93	0	8587.93
West	2018042019	9165.54	0	9165.54
West	2018042020	9180.66	0	9180.66
West	2018042021	8596.72	0	8596.72
West	2018042022	7732.66	0	7732.66
West	2018042023	7065.86	0	7065.86
West	2018042100	6650.57	0	6650.57
West	2018042101	6426.38	0	6426.38
West	2018042102	6344.25	0	6344.25
West	2018042103	6445.45	0	6445.45
West	2018042104	6964.86	0	6964.86
West	2018042105	8025.1	0	8025.1
West	2018042106	8465.69	0	8465.69
West	2018042107	8555.69	0	8555.69
West	2018042108	8839.54	0	8839.54
West	2018042109	9206.73	0	9206.73
West	2018042110	9516.48	0	9516.48
West	2018042111	9808.04	0	9808.04
West	2018042112	10138.7	0	10138.7
West	2018042113	10441	0	10441
West	2018042114	10815.5	0	10815.5
West	2018042115	11111.1	0	11111.1
West	2018042116	11146.5	0	11146.5
West	2018042117	11053.5	0	11053.5
West	2018042118	10995.6	0	10995.6
West	2018042119	11260.6	0	11260.6
West	2018042120	10846.4	0	10846.4
West	2018042121	9870.76	0	9870.76
West	2018042122	8732.82	0	8732.82
West	2018042123	7933.92	0	7933.92
West	2018042200	7442.5	0	7442.5
West	2018042201	7111.81	0	7111.81
West	2018042202	6916.57	0	6916.57
West	2018042203	6930.24	0	6930.24
West	2018042204	7378.49	0	7378.49
West	2018042205	8431.35	0	8431.35
West	2018042206	8723.38	0	8723.38
West	2018042207	8878.22	0	8878.22
West	2018042208	9344.1	0	9344.1
West	2018042209	9890.26	0	9890.26
West	2018042210	10464.5	0	10464.5
West	2018042211	11008	0	11008
West	2018042212	11570.1	0	11570.1
West	2018042213	12066.2	0	12066.2
West	2018042214	12520.3	0	12520.3
West	2018042215	12919	0	12919
West	2018042216	13046.2	0	13046.2
West	2018042217	12812.6	0	12812.6
West	2018042218	12296.7	0	12296.7
West	2018042219	12240.4	0	12240.4
West	2018042220	11628.7	0	11628.7
West	2018042221	10450.6	0	10450.6
West	2018042222	9136.42	0	9136.42
West	2018042223	8179.94	0	8179.94
West	2018042300	7615.58	0	7615.58
West	2018042301	7247.42	0	7247.42
West	2018042302	7051.29	0	7051.29
West	2018042303	7052.84	0	7052.84
West	2018042304	7511.84	0	7511.84
West	2018042305	8556.03	0	8556.03
West	2018042306	8801.04	0	8801.04
West	2018042307	8944.61	0	8944.61
West	2018042308	9387.78	0	9387.78
West	2018042309	9990.75	0	9990.75
West	2018042310	10594.8	0	10594.8
West	2018042311	11175.7	0	11175.7
West	2018042312	11749.3	0	11749.3
West	2018042313	12246	0	12246
West	2018042314	12706.5	0	12706.5
West	2018042315	13004.6	0	13004.6
West	2018042316	12986.8	0	12986.8
West	2018042317	12607.3	0	12607.3
West	2018042318	12079.9	0	12079.9
West	2018042319	12123.1	0	12123.1
West	2018042320	11618.9	0	11618.9
West	2018042321	10541	0	10541
West	2018042322	9290.98	0	9290.98
West	2018042323	8354.21	0	8354.21
West	2018042400	7789.77	0	7789.77
West	2018042401	7430.06	0	7430.06
