GEN_TPS_1	GEN_TPS_2	DispatchGen
Gregory_Power_Facility	8	388.5
Inadale_Wind	10	196.6
Camp_Springs_Wind_2	11	120.0
Miami_Wind_G1	5	144.3
Loraine_Windpark_III	4	25.5
Freeport_Energy_Center	12	63.4
ExTex_La_Porte_Power_Station_AirPro_4	11	0.0
Ingleside_Cogeneration	3	478.4
Panda_Sherman	9	0.0
Spinning_Spur_3_Wind_1	12	96.0
Lone_Star_Wind_1_(Mesquite)	12	200.0
Green_Mountain_Wind_(Brazos)_U2	12	61.0
Hidalgo_1	5	458.0
W_A_Parish_5	2	0.0
Decker_Creek_2	8	420.0
Twin_Oaks_2	7	0.0
Wolf_Ridge_Wind	2	112.5
Cedar_Bayou_2	7	749.0
Monticello_U3	6	0.0
San_Antonio_Area_LFG	3	26.8
Bull_Creek_Wind_Plant_U1	6	88.0
Hays_Energy_Facility_1	1	882.0
Blue_Summit_Wind_5	1	9.0
Decker_Creek_G3	11	0.0
Hydro_North_LZ	3	0.0
Jack_County_Generation_Facility_1	11	0.0
Panda_Temple_II_CTG2	3	0.0
T_H_Wharton_3	2	0.0
Jack_County_Generation_Facility_2	6	0.0
Clear_Lake_Cogeneration_Ltd	8	384.9
Martin_Lake_3	3	0.0
Hydro_RCEC_LZ	2	0.0
Nacogdoches_Power	1	0.0
Greens_Bayou_83	7	0.0
Tenaska_Gateway_Station	11	0.0
Sandy_Creek_1	6	0.0
Cedro_Hill_Wind_2	12	75.0
Lufkin_Biomass	1	0.0
Cedro_Hill_Wind_1	9	75.0
Camp_Springs_Wind_2	12	120.0
Miami_Wind_G1	12	144.3
Panhandle_Wind_1_U1	3	109.2
Papalote_Creek_Wind_Farm_II	11	200.1
Freeport_Energy_Center	3	63.4
Sim_Gideon_3	12	0.0
Ingleside_Cogeneration	4	478.4
Winchester_Power_Park_2	1	0.0
Spinning_Spur_3_Wind_1	7	96.0
Guadalupe_Generating_Station_1	3	986.0
W_A_Parish_2	6	0.0
Green_Mountain_Wind_(Brazos)_U2	7	61.0
C_R_Wing_Cogen_Plant	1	0.0
W_A_Parish_5	11	0.0
ExTex_La_Porte_Power_Station_AirPro_2	1	0.0
Brazos_Valley_1	9	602.0
Powerlane_Plant_1	6	0.0
Stryker_Creek_1	7	0.0
Sweetwater_Wind_3A	7	0.0
Sherbino_2_Wind	3	147.5
OCI_Alamo_1_Solar	6	39.2
Permian_Basin_2	12	0.0
King_Mountain_Wind_NE	4	79.3
SunEdison_CPS3_Somerset_1_Solar	1	5.6
San_Antonio_Area_LFG	4	26.8
W_A_Parish_6	1	0.0
Wise_County_Power_LP	7	0.0
Bull_Creek_Wind_Plant_U1	9	88.0
Panda_Temple_II_STG	9	0.0
Hays_Energy_Facility_1	8	882.0
Gregory_Power_Facility	9	388.5
Grandview_1_(Conway)_GV1A	7	107.4
King_Mountain_Wind_SW	11	79.3
Pearsall_IC_Engine_Plant_D	3	0.0
Pearsall_IC_Engine_Plant_D	10	50.6
Panhandle_Wind_2_U1	2	94.2
Bosque_County_CC_1	5	0.0
Big_Brown_1	1	0.0
Jack_County_Generation_Facility_1	2	0.0
Wolf_Hollow_Power_Proj_1	6	0.0
Lone_Star_Wind_1_(Mesquite)	3	200.0
Nacogdoches_Power	6	0.0
Forney_Energy_Center_1	3	0.0
Martin_Lake_3	10	0.0
Magic_Valley_Wind_(Redfish)_1A	11	99.8
Greens_Bayou_5	4	371.0
Lone_Star_Wind_2_(Post_Oak)_U2	12	100.0
Cedro_Hill_Wind_2	3	75.0
Panther_Creek_3	8	199.5
Texas_Big_Spring_Wind_B	2	0.0
T_H_Wharton_GT_53	8	0.0
Camp_Springs_Wind_2	5	120.0
Panhandle_Wind_1_U1	10	109.2
Panda_Temple_1	8	0.0
T_H_Wharton_4	6	0.0
Sim_Gideon_3	8	0.0
Coleto_Creek	6	0.0
W_A_Parish_Petra_Nova	12	0.0
Guadalupe_Generating_Station_1	10	986.0
W_A_Parish_2	1	0.0
T_H_Wharton_GT_53	2	0.0
C_R_Wing_Cogen_Plant	10	0.0
ExTex_La_Porte_Power_Station_AirPro_2	8	0.0
Fayette_Power_Project_1	1	0.0
Powerlane_Plant_1	1	0.0
T_H_Wharton_GT_53	9	0.0
Bastrop_Energy_Center_1	7	533.0
Sherbino_2_Wind	12	147.5
Optim_Energy_Altura_Cogen	4	478.8
Cedar_Bayou_2	9	749.0
Dansby_1	9	0.0
Comanche_Peak_U1	4	1205.0
Permian_Basin_3	6	0.0
Grandview_1_(Conway)_GV1A	8	107.4
Twin_Oaks_1	7	0.0
Forney_Energy_Center_2	6	0.0
Turkey_Track_Wind_Energy_Center	10	0.0
Wolf_Hollow_Power_Proj_1	9	0.0
Winchester_Power_Park_1	11	0.0
Forney_Energy_Center_1	10	0.0
Gregory_Power_Facility	6	388.5
Capricorn_Ridge_Wind_2	4	186.0
Twin_Oaks_1	4	0.0
Colorado_Bend_Energy_Center_2	8	235.0
Texas_Big_Spring_Wind_B	11	0.0
Tenaska_Kiamichi_Station_2	3	0.0
Sand_Hill_Energy_Center_GT_2	2	0.0
Sweetwater_Wind_4-4B	5	0.0
Los_Vientos_Wind_I	6	200.1
Panda_Temple_1	3	0.0
Texas_Gulf_Sulphur_(New_Gulf)	1	0.0
W_A_Parish_Petra_Nova	11	0.0
T_H_Wharton_G_1	6	0.0
Champion_Wind_Farm	3	126.5
Leon_Creek_Peaking_4	9	46.0
Jumbo_Road_Wind_1	9	146.2
Greens_Bayou_5	5	371.0
Loraine_Windpark_III	11	25.5
Fayette_Power_Project_1	10	0.0
Powerlane_Plant_1	8	0.0
Goat_Wind	6	80.0
King_Mountain_Wind_SE	4	40.3
Bastrop_Energy_Center_1	12	533.0
Dansby_1	6	0.0
TSTC_West_Texas_Wind	6	0.0
Shannon_Wind	8	200.0
Trinidad_6	10	0.0
R_W_Miller_5	6	0.0
Channelview_Cogen_Plant	6	861.0
Greens_Bayou_84	9	0.0
Panhandle_Wind_2_U2	5	96.6
Stryker_Creek_2	12	0.0
Leon_Creek_Peaking_3	3	46.0
South_Plains_Wind_1	10	102.0
McAdoo_Wind_Farm	12	150.0
Comanche_Peak_U1	5	1205.0
Acacia_Solar	2	0.0
San_Jacinto_SES_CTG_1	8	81.0
Winchester_Power_Park_1	2	0.0
Loraine_Windpark_IV	10	24.0
Colorado_Bend_Energy_Center_2	3	235.0
Panther_Creek_2	9	115.5
Decker_Creek_G4	7	0.0
Buffalo_Gap_Wind_Farm_2_2	1	117.0
Tenaska_Kiamichi_Station_2	8	0.0
Sandow_U5	8	0.0
Lone_Star_Wind_2_(Post_Oak)_U2	10	100.0
Los_Vientos_Wind_I	9	200.1
Miami_Wind_G1	3	144.3
Coleto_Creek	8	0.0
Cameron_Wind	10	165.0
W_A_Parish_Petra_Nova	2	0.0
Handley_5	5	0.0
Champion_Wind_Farm	8	126.5
Nueces_Bay_8	5	633.0
Keechi_Wind_138_KV_Joplin	1	110.0
Silver_Star_Wind	2	60.0
Mesquite_Creek_Wind_2	1	105.6
DeCordova_2	8	0.0
King_Mountain_Wind_SE	3	40.3
Morgan_Creek_4	12	0.0
Stryker_Creek_2	7	0.0
Ennis_Power_Station_1	2	0.0
W_A_Parish_3	6	0.0
Arthur_Von_Rosenberg_1	12	458.0
Goat_Wind_2	3	69.6
Barton_Chapel_Wind	8	120.0
Trinidad_6	5	0.0
Bayou_Cogen_Plant	6	165.6
V_H_Braunig_5	12	0.0
W_A_Parish_3	2	0.0
Lake_Hubbard_1	4	0.0
Sand_Hill_Energy_Center_5a	7	0.0
Hereford_Wind_V	8	100.0
Panhandle_Wind_2_U2	12	96.6
Pearsall_1	3	19.0
Monticello_U2	5	0.0
Greens_Bayou_81	9	0.0
Trinity_Hills_Wind_2	6	107.5
O_W_Sommers_1	6	420.0
McAdoo_Wind_Farm	5	150.0
Sam_Rayburn_10	7	8.66187000000096
Acacia_Solar	9	0.0
Elbow_Creek_Wind	6	118.7
Loraine_Windpark_IV	1	24.0
Pearsall_IC_Engine_Plant_B	3	45.4153099999989
O_W_Sommers_2	8	410.0
R_W_Miller_3	11	0.0
Gulf_Wind_II	3	141.6
Lone_Star_Wind_2_(Post_Oak)_U1	10	100.0
T_H_Wharton_GT_55	2	0.0
Silas_Ray_10	7	0.0
Hydro_West_LZ	4	0.0
Martin_Lake_2	4	0.0
Permian_Basin_2	3	0.0
Ray_Olinger_4	12	0.0
Handley_5	12	0.0
Baytown_Energy_Center	8	794.8
Ray_Olinger_1	11	0.0
J_K_Spruce_2	12	0.0
Keechi_Wind_138_KV_Joplin	10	110.0
San_Jacinto_SES_CTG_2	5	81.0
Camp_Springs_Wind_1	9	130.5
DeCordova_2	1	0.0
Johnson_County	10	0.0
Red_Canyon_Wind	10	84.0
Dansby_2	1	0.0
Ennis_Power_Station_1	11	0.0
Senate_Wind	10	150.0
Decker_Creek_1	6	315.0
Goat_Wind_2	10	69.6
V_H_Braunig_5	5	0.0
Greens_Bayou_73	10	0.0
R_W_Miller_4	2	0.0
Blue_Wing_2_Solar	2	7.3
Permian_Basin_4	10	0.0
Hereford_Wind_V	3	100.0
Greens_Bayou_84	7	0.0
Gibbons_Creek_1	3	0.0
Pearsall_1	10	19.0
Lost_Pines_1	1	0.0
Trinity_Hills_Wind_2	1	107.5
SunEdison_CPS3_Somerset_1_Solar	7	5.6
Limestone_1	5	0.0
Silas_Ray_9	1	0.0
ExTex_La_Porte_Power_Station_AirPro_1	5	0.0
SunEdison_Somerset_2_Solar	9	5.0
R_W_Miller_2	7	0.0
Pearsall_IC_Engine_Plant_B	8	50.6
R_W_Miller_3	2	0.0
Decker_Creek_G1	6	0.0
J_T_Deely_2	5	0.0
Forney_Energy_Center_2	11	0.0
Spinning_Spur_3_Wind_2	6	98.0
Texas_City_1	9	0.0
Briscoe_Wind_Farm	11	150.0
Gulf_Wind_II	10	141.6
Martin_Lake_1	8	0.0
Spencer_4	11	0.0
Greenville_Powerlane_IC1	11	0.0
Victoria_Power_Station	9	0.0
Ray_Olinger_4	5	0.0
Leon_Creek_Peaking_1	5	0.0
Baytown_Energy_Center	7	794.8
Panther_Creek_1	10	142.5
Harbor_Wind	5	9.0
Whitetail_Wind_Energy	7	91.0
Johnson_County	1	0.0
Morgan_Creek_5	3	0.0
T_H_Wharton_3	3	0.0
Dansby_2	8	0.0
Capricorn_Ridge_Wind_3	4	149.5
Pyron_Wind_Farm	5	249.0
OCI_Alamo_3-Walzem_Solar	1	5.5
Hereford_Wind_G	8	99.9
Panda_Temple_II_CTG1	9	0.0
T_H_Wharton_3	11	0.0
Greens_Bayou_73	3	0.0
Fayette_Power_Project_2	4	0.0
Blue_Wing_2_Solar	5	7.3
Hackberry_Wind_Farm	7	163.5
Permian_Basin_4	5	0.0
Oak_Grove_SES_Unit_2	3	0.0
Sweetwater_Wind_3B	3	0.0
Gibbons_Creek_1	10	0.0
Permian_Basin_3	8	0.0
Trinity_Hills_Wind_2	8	107.5
SunEdison_Rabel_Road_Solar	4	9.9
Whirlwind_Energy	6	0.0
Pearsall_IC_Engine_Plant_A	4	0.0
Mountain_Creek_6	9	0.0
Rattlesnake_Den_Wind_1_G1	12	104.3
R_W_Miller_3	5	0.0
Longhorn_Wind_North_U1	5	100.0
Windthorst_2	2	67.6
Trent_Wind_Farm	6	0.0
South_Plains_Wind_2	4	98.0
Briscoe_Wind_Farm	2	150.0
Houston_Area_LFG	7	24.5
Martin_Lake_1	7	0.0
Freestone_Energy_Center_1	9	0.0
Martin_Lake_2	10	0.0
Ocotillo_Wind_Farm	11	58.8
Gulf_Wind_I	9	141.6
Desert_Sky_Wind_Farm_1	9	84.0
DeCordova_4	9	0.0
Texas_Big_Spring_Wind_A	6	0.0
DeCordova_1	2	0.0
Route_66_Wind	1	150.0
Equistar_Corpus_Christi	11	12.0
Morgan_Creek_5	8	0.0
Red_Canyon_Wind	4	84.0
Langford_Wind_Power	9	155.0
BP_Chemicals_Green_Lake_Plant	3	8.0
B_M_Davis_3	11	633.0
OCI_Alamo_3-Walzem_Solar	6	5.5
Hereford_Wind_G	1	99.9
Wolf_Flats_Wind_(Wind_Mgt)	12	0.0
V_H_Braunig_6	6	0.0
Langford_Wind_Power	4	155.0
Horse_Hollow_Wind_1	9	206.6
San_Miguel_1	5	0.0
Graham_2	9	0.0
Greens_Bayou_73	4	0.0
Horse_Hollow_Wind_4	6	108.0
Blue_Wing_2_Solar	12	7.3
Mesquite_Creek_Wind_1	9	105.6
Panda_Temple_1	2	0.0
Penascal_Wind_2	10	141.6
Oak_Grove_SES_Unit_2	4	0.0
Indian_Mesa_Wind_Farm	11	82.5
Morgan_Creek_1	12	0.0
Penascal_Wind_1	7	160.8
Sim_Gideon_2	6	0.0
Bosque_County_CC_1	10	0.0
SunEdison_Rabel_Road_Solar	3	9.9
Sweetwater_Wind_1	9	36.6
V_H_Braunig_1	7	0.0
Rattlesnake_Den_Wind_1_G1	5	104.3
Longhorn_Wind_North_U1	6	100.0
Jumbo_Road_Wind_2	7	153.6
Frontera_1	4	524.0
Windthorst_2	11	67.6
Trent_Wind_Farm	1	0.0
Notrees_Wind_Farm_1	11	92.6
W_A_Parish_7	2	0.0
Texas_City_1	7	0.0
Lake_Hubbard_2	5	0.0
Green_Pastures_Wind_2	9	150.0
Sand_Hill_Energy_Center_GT_6	3	0.0
Silas_Ray_10	5	0.0
Ocotillo_Wind_Farm	4	58.8
Sweetwater_Wind_4-4B	4	0.0
Hydro_North_LZ	5	0.0
DeCordova_4	2	0.0
Panther_Creek_1	4	142.5
DeCordova_1	9	0.0
Morgan_Creek_6	4	0.0
Ferguson_Replacement	3	509.8
Austin_Area_LFG	7	6.4
Los_Vientos_Wind_II	10	201.6
Handley_4	10	0.0
Lake_Hubbard_2	3	0.0
Bosque_County_CC_1	11	0.0
W_A_Parish_T1	1	0.0
J_K_Spruce_2	7	0.0
Mountain_Creek_7	11	0.0
Snyder_Wind_Farm	9	63.0
Horse_Hollow_Wind_4	9	108.0
Capricorn_Ridge_Wind_1	8	214.5
Hackberry_Wind_Farm	9	163.5
J_K_Spruce_2	8	0.0
Penascal_Wind_2	1	141.6
Morgan_Creek_1	5	0.0
Penascal_Wind_1	12	160.8
T_H_Wharton_GT_56	9	0.0
Wichita_Falls_Cogeneration_Plant	8	0.0
Javelina_Wind_Energy	6	250.0
V_H_Braunig_2	9	0.0
Loraine_Windpark_III	12	25.5
Permian_Basin_5	11	0.0
V_H_Braunig_1	12	0.0
ExTex_La_Porte_Power_Station_AirPro_4	3	0.0
Fayette_Power_Project_1	11	0.0
Permian_Basin_2	10	0.0
Greens_Bayou_83	11	0.0
Lone_Star_Wind_1_(Mesquite)	4	200.0
West_Texas_Wind_Energy	6	0.0
BP_Chemicals_Green_Lake_Plant	5	8.0
Sandow_U5	4	0.0
O_W_Sommers_2	3	410.0
T_H_Wharton_GT_51	12	0.0
Houston_Area_LFG	9	24.5
Greenville_Powerlane_IC2	3	0.0
Sand_Hill_Energy_Center_GT_6	10	0.0
Channel_Energy_Center	6	686.6
Victoria_Texas_Plant	11	0.0
Forney_Energy_Center_2	7	0.0
Notrees_Battery_Facility	7	36.0
Corpus_Christi_Energy_Center	10	460.5
Logan's_Gap_Wind_I_U1	12	103.8
Hydro_LCRA_LZ	9	280.0
Magic_Valley_Station	3	670.2
T_H_Wharton_GT_52	6	0.0
W_A_Parish_4	11	0.0
Spencer_5	7	0.0
Bobcat_Bluff_Wind	12	150.0
Austin_Area_LFG	8	6.4
Grandview_1_(Conway)_GV1B	2	103.8
Ray_Olinger_3	9	0.0
Handley_4	3	0.0
Wolf_Flats_Wind_(Wind_Mgt)	2	0.0
Pecos_Wind_(Woodward_2)	8	77.2
Horse_Hollow_Wind_1	7	206.6
Powerlane_Plant_3	8	0.0
Snyder_Wind_Farm	2	63.0
Pyron_Wind_Farm	9	249.0
Sandow_U5	9	0.0
Lone_Star_Wind_1_(Mesquite)	5	200.0
Dansby_3	2	0.0
Tenaska_Gateway_Station	3	0.0
Morgan_Creek_1	2	0.0
Loraine_Windpark_II	5	51.0
Wichita_Falls_Cogeneration_Plant	1	0.0
Comanche_Peak_U1	2	1205.0
Javelina_Wind_Energy	1	250.0
R_W_Miller_5	4	0.0
Oyster_Creek_Unit_VIII	3	404.5
Rattlesnake_Den_Wind_1_G2	6	103.0
Gregory_Power_Facility	3	388.5
TSTC_West_Texas_Wind	7	0.0
Shannon_Wind	1	200.0
Longhorn_Wind_North_U1	8	100.0
Pearsall_3	8	20.0
Jumbo_Road_Wind_2	9	153.6
Cedar_Bayou_4	4	504.0
Monticello_U1	11	0.0
Buffalo_Gap_Wind_Farm_2_2	6	117.0
Bull_Creek_Wind_Plant_U2	8	90.0
O_W_Sommers_2	10	410.0
Papalote_Creek_Wind_Farm	4	179.9
Sand_Hill_Energy_Center_GT_3	2	0.0
Lone_Star_Wind_2_(Post_Oak)_U2	3	100.0
San_Jacinto_SES_CTG_2	7	81.0
Greenville_Powerlane_IC2	10	0.0
Optim_Energy_Altura_Cogen	1	478.8
Miami_Wind_G1	10	144.3
Jack_County_Generation_Facility_2	1	0.0
R_W_Miller_2	5	0.0
Corpus_Christi_Energy_Center	1	460.5
J_T_Deely_1	8	0.0
V_H_Braunig_8	6	0.0
Sweeny_Cogen_Facility	12	272.957267
Buffalo_Gap_Wind_Farm_1	7	120.6
Hydro_LCRA_LZ	11	280.0
Spencer_5	12	0.0
Morgan_Creek_4	7	0.0
Laredo_Peaking_5	8	87.3
Sand_Bluff_Wind_Farm	2	90.0
Horse_Hollow_Wind_2	1	158.0
Blue_Wing_1_Solar	1	7.6
Sandow_U5	7	0.0
Mountain_Creek_7	5	0.0
Panhandle_Wind_1_U2	11	109.2
Spinning_Spur_Wind_Two	4	161.0
Pearsall_IC_Engine_Plant_A	12	0.0
Buffalo_Gap_Wind_Farm_3	4	170.2
Morgan_Creek_2	6	0.0
Ector_County_Energy	7	0.0
Dansby_3	11	0.0
Morgan_Creek_3	10	0.0
Loraine_Windpark_II	10	51.0
Green_Mountain_Wind_(Brazos)_U1	7	99.0
Mountain_Creek_7	8	0.0
Javelina_Wind_Energy	8	250.0
Graham_1	5	0.0
Oyster_Creek_Unit_VIII	10	404.5
Fayette_Power_Project_3	11	0.0
Lamar_Power_Project_1	7	0.0
Pearsall_3	7	20.0
Oak_Grove_SES_Unit_1	6	0.0
Shannon_Wind	5	200.0
Cedar_Bayou_4	3	504.0
OCI_Alamo_2-St._Hedwig_Solar	2	4.4
Bull_Creek_Wind_Plant_U2	1	90.0
Limestone_2	11	0.0
Mountain_Creek_8	1	0.0
Deer_Park_Energy_Center_1	9	1152.0
Green_Pastures_Wind_1	3	150.0
King_Mountain_Wind_NW	8	79.3
Sweetwater_Wind_2B	9	86.6050299999975
Notrees_Battery_Facility	9	36.0
T_H_Wharton_GT_56	1	0.0
Dallas-Fort_Worth_Area_LFG	3	0.0
Sweeny_Cogen_Facility	5	44.6012730000003
Panda_Temple_II_CTG1	12	0.0
San_Jacinto_SES_CTG_2	12	81.0
Sam_Rayburn_10	11	0.0
Magic_Valley_Wind_(Redfish)_1B	3	103.5
Decker_Creek_2	1	420.0
Winchester_Power_Park_4	4	0.0
Permian_Basin_2	1	0.0
Horse_Hollow_Wind_2	8	158.0
Blue_Wing_1_Solar	10	7.6
Panhandle_Wind_1_U2	4	109.2
Pearsall_IC_Engine_Plant_D	5	50.6
Capricorn_Ridge_Wind_1	5	214.5
Stephens_Ranch_Wind_1	6	211.2
Rio_Nogales_1	7	785.0
Capricorn_Ridge_Wind_2	8	186.0
Blue_Summit_Wind_6	12	126.4
Decker_Creek_2	5	420.0
W_A_Parish_3	8	0.0
V_H_Braunig_7	5	0.0
Nacogdoches_Power	8	0.0
Graham_1	12	0.0
Downie_Ranch_Solar_(OCI_Alamo_5)	3	95.0000000000005
Cedar_Bayou_1	5	745.0
Penascal_Wind_3	9	100.8
Oak_Grove_SES_Unit_1	1	0.0
T_H_Wharton_GT_54	9	0.0
Notrees_Wind_Farm_1	1	92.6
Sim_Gideon_1	3	0.0
Dallas-Fort_Worth_Area_LFG	1	0.0
Papalote_Creek_Wind_Farm	10	179.9
South_Texas_U2	9	1295.0
Sweetwater_Wind_2B	4	0.0
Sim_Gideon_3	6	0.0
Green_Pastures_Wind_1	8	150.0
R_W_Miller_1	6	0.0
Longhorn_Wind_North_U2	11	100.0
Logan's_Gap_Wind_I_U2	6	106.3
Quail_Run_Energy_1	1	0.0
Sweeny_Cogen_Facility	2	365.842733
Panda_Temple_II_CTG1	5	0.0
R_W_Miller_4	8	0.0
WKN_Mozart_Wind	2	0.0
Magic_Valley_Wind_(Redfish)_1B	4	103.5
W_A_Parish_7	11	0.0
Sand_Hill_Energy_Center_GT_7	4	0.0
Green_Power_2	3	0.0
King_Mountain_Wind_NE	2	79.3
Pasadena_Cogeneration	6	743.6
Winchester_Power_Park_3	10	0.0
Greenville_Powerlane_IC3	5	0.0
Sweetwater_Wind_4-4A	5	0.0
Tenaska_Frontier_Station	9	0.0
W_A_Parish_3	11	0.0
Stephens_Ranch_Wind_2	10	119.667739999998
Odessa_Ector_Generating_Station_1	11	0.0
Spinning_Spur_3_Wind_2	1	98.0
Blue_Summit_Wind_6	7	126.4
Green_Mountain_Wind_(Brazos)_U1	9	99.0
Colorado_Bend_Energy_Center_2	2	235.0
W_A_Parish_4	9	0.0
Oklaunion_1	9	0.0
Powerlane_Plant_2	2	0.0
Sherbino_1_Wind	2	150.0
Downie_Ranch_Solar_(OCI_Alamo_5)	12	95.0000000000023
Sam_Rayburn_GT_1	1	0.0
Miami_Wind_G2	12	144.3
Powerlane_Plant_2	8	0.0
Lamar_Power_Project_1	9	0.0
Cameron_Wind	2	165.0
Penascal_Wind_3	2	100.8
Oak_Grove_SES_Unit_1	8	0.0
Notrees_Wind_Farm_2	11	60.0
Bosque_County_CC_1	9	0.0
Notrees_Wind_Farm_1	6	92.6
Sim_Gideon_1	10	0.0
South_Texas_U2	6	1295.0
Roscoe_Wind_Farm	5	209.0
V_H_Braunig_3	10	0.0
Turkey_Track_Wind_Energy_Center	6	0.0
Forest_Creek_Wind_Farm	7	124.2
Longhorn_Wind_North_U2	2	100.0
Quail_Run_Energy_1	6	0.0
Permian_Basin_1	12	0.0
Twin_Oaks_1	10	0.0
Buffalo_Gap_Wind_Farm_2_1	8	115.5
Equistar_Corpus_Christi	4	12.0
Sand_Hill_Energy_Center_GT_4	8	0.0
WKN_Mozart_Wind	9	0.0
Monticello_U1	1	0.0
Green_Power_2	4	0.0
South_Trent_Wind_Farm	7	98.2
Midlothian_1	3	0.0
Pecos_Wind_(Woodward_1)	5	82.5
Anacacho_Wind	3	99.8
T_H_Wharton_GT_55	10	0.0
Pasadena_Cogeneration	3	743.6
ExTex_La_Porte_Power_Station_AirPro_3	11	0.0
Stephens_Ranch_Wind_2	1	48.5768899999976
Leon_Creek_Peaking_2	9	0.0
Odessa_Ector_Generating_Station_1	2	0.0
Callahan_Wind	3	114.0
Pyron_Wind_Farm	12	249.0
Loraine_Windpark_III	10	25.5
Ray_Olinger_2	10	0.0
Handley_3	6	0.0
Handley_3	12	0.0
Decker_Creek_2	7	420.0
Sam_Rayburn_GT_2	11	0.0
Mountain_Creek_6	5	0.0
Sherbino_1_Wind	9	150.0
Sam_Rayburn_GT_1	6	0.0
Miami_Wind_G2	5	144.3
Bayou_Cogen_Plant	11	165.6
Bosque_County_CC_2	3	0.0
Panda_Sherman	4	0.0
Notrees_Wind_Farm_2	2	60.0
T_H_Wharton_GT_54	7	0.0
R_W_Miller_4	10	0.0
Sweetwater_Wind_2A	7	15.9
Roscoe_Wind_Farm	2	209.0
V_H_Braunig_3	3	0.0
Twin_Oaks_2	8	0.0
Texas_Gulf_Sulphur_(New_Gulf)	11	0.0
ExTex_La_Porte_Power_Station_AirPro_4	7	0.0
Longhorn_Wind_North_U2	5	100.0
Pearsall_2	11	0.0
Langford_Wind_Power	12	155.0
Jumbo_Road_Wind_1	4	146.2
Permian_Basin_1	5	0.0
Tenaska_Gateway_Station	7	0.0
Channel_Energy_Center	5	686.6
Sweetwater_Wind_4-5	8	0.0
Sand_Hill_Energy_Center_GT_4	7	0.0
Pearsall_IC_Engine_Plant_C	11	0.0
Greenville_Powerlane_IC3	9	0.0
Sand_Hill_Energy_Center_GT_7	10	0.0
Houston_Chemical_Complex_Battleground	6	52.6
Midlothian_2	5	0.0
Colorado_Bend_Energy_Center_1	4	233.0
Panther_Creek_3	12	199.5
Midlothian_1	8	0.0
R_W_Miller_4	4	0.0
Pecos_Wind_(Woodward_1)	2	82.5
Anacacho_Wind	10	99.8
Panther_Creek_2	11	115.5
Stanton_Wind_Energy	10	120.0
Big_Brown_2	8	0.0
Nueces_Bay_8	2	633.0
Sweetwater_Wind_1	7	36.6
Houston_Chemical_Complex_Battleground	4	52.6
Callahan_Wind	10	114.0
Sandy_Creek_1	11	0.0
Ray_Olinger_2	3	0.0
Horse_Hollow_Wind_3	2	208.0
Monticello_U1	9	0.0
Blue_Summit_Wind_6	2	126.4
Sam_Rayburn_GT_2	2	0.0
Powerlane_Plant_2	12	0.0
Loraine_Windpark_III	5	25.5
Goldthwaite_Wind_1	6	148.6
Hydro_South_LZ	11	67.7
ExTex_La_Porte_Power_Station_AirPro_4	10	0.0
Ingleside_Cogeneration	9	478.4
Panda_Sherman	3	0.0
Barilla_Solar_(FS,_Pecos)	6	0.0
Decker_Creek_2	4	420.0
Green_Mountain_Wind_(Brazos)_U2	10	61.0
South_Texas_U1	1	1286.0
Lone_Star_Wind_2_(Post_Oak)_U1	4	100.0
T_H_Wharton_GT_55	12	0.0
Roscoe_Wind_Farm	11	209.0
Twin_Oaks_2	1	0.0
Greens_Bayou_74	6	0.0
Wolf_Ridge_Wind	8	112.5
Pearsall_2	4	0.0
King_Mountain_Wind_NE	9	79.3
Los_Vientos_Wind_III	3	200.0
Limestone_1	9	0.0
Permian_Basin_1	2	0.0
Pasadena_Cogeneration	8	743.6
Buffalo_Gap_Wind_Farm_2_1	6	115.5
Sandow_U4	6	0.0
W_A_Parish_4	12	0.0
Sweetwater_Wind_4-5	3	0.0
Pearsall_IC_Engine_Plant_C	2	21.2986799999988
Channelview_Cogen_Plant	9	861.0
Renewable_Energy_Alternatives_CCS1	1	2.0
South_Trent_Wind_Farm	9	98.2
Decker_Creek_G3	5	0.0
Pecos_Wind_(Woodward_1)	11	82.5
Sand_Bluff_Wind_Farm	12	90.0
R_W_Miller_4	12	0.0
Stanton_Wind_Energy	1	120.0
Sandow_U5	10	0.0
Panda_Temple_II_CTG2	9	0.0
Big_Brown_2	1	0.0
Clear_Lake_Cogeneration_Ltd	2	384.9
Sand_Bluff_Wind_Farm	1	90.0
Magic_Valley_Wind_(Redfish)_1A	6	99.8
B_M_Davis_1	9	330.0
Tenaska_Gateway_Station	10	0.0
Bobcat_Bluff_Wind	8	150.0
Lufkin_Biomass	11	0.0
Horse_Hollow_Wind_3	11	208.0
Leon_Creek_Peaking_3	4	46.0
Cedro_Hill_Wind_1	3	75.0
Green_Pastures_Wind_2	8	150.0
Camp_Springs_Wind_2	10	120.0
DeCordova_3	12	0.0
Buffalo_Gap_Wind_Farm_1	3	120.6
Morgan_Creek_4	11	0.0
Arthur_Von_Rosenberg_1	11	458.0
Bayou_Cogen_Plant	5	165.6
Ingleside_Cogeneration	2	478.4
Winchester_Power_Park_2	2	0.0
Desert_Sky_Wind_Farm_1	1	84.0
W_A_Parish_2	12	0.0
Mesquite_Creek_Wind_1	2	105.6
W_A_Parish_5	1	0.0
Mesquite_Creek_Wind_2	12	105.6
Twin_Oaks_2	6	0.0
Trinidad_6	4	0.0
OCI_Alamo_1_Solar	12	39.2
W_A_Parish_3	12	0.0
