LOAD_ZONE	TIMEPOINT	zone_demand_mw
Northeast	1515	2932.6683
Northeast	1516	2951.327453
Northeast	1517	3006.404857
Northeast	1518	3149.0105
Northeast	1519	3383.910739
Northeast	1520	3431.518763
Northeast	1521	3336.12736
Northeast	1522	3264.784354
Northeast	1523	3207.59768
Northeast	1524	3152.043193
Northeast	1525	3072.878908
Northeast	1526	3063.3614
Northeast	1527	3044.003994
Northeast	1528	3020.819627
Northeast	1529	3024.194948
Northeast	1530	3030.114726
Northeast	1531	3092.305516
Northeast	1532	3223.223716
Northeast	1533	3253.366445
Northeast	1534	3220.742362
Northeast	1535	3123.449696
Northeast	1536	3033.271598
Northeast	1537	2993.59366
Northeast	1538	3001.583557
Northeast	1539	3036.688954
Northeast	1540	3073.887817
Northeast	1541	3125.750465
Northeast	1542	3274.937116
Northeast	1543	3537.356187
Northeast	1544	3611.677524
Northeast	1545	3505.720906
Northeast	1546	3416.532973
Northeast	1547	3322.41564
Northeast	1548	3227.934303
Northeast	1549	3140.329635
Northeast	1550	3087.222066
Northeast	1551	3041.359538
Northeast	1552	3018.576144
Northeast	1553	3014.940041
Northeast	1554	2996.620425
Northeast	1555	3043.657928
Northeast	1556	3180.500681
Northeast	1557	3200.128824
Northeast	1558	3159.95607
Northeast	1559	3064.593576
Northeast	1560	2963.640094
Northeast	1561	2906.943501
Northeast	1562	2892.822259
Northeast	1563	2889.30509
Northeast	1564	2912.190304
Northeast	1565	2942.89112
Northeast	1566	3058.349242
Northeast	1567	3270.862511
Northeast	1568	3338.171699
Northeast	1569	3282.648691
Northeast	1570	3221.033388
Northeast	1571	3177.137908
Northeast	1572	3116.953155
Northeast	1573	3085.294204
Northeast	1574	3080.973805
Northeast	1575	3075.102647
Northeast	1576	3065.598328
Northeast	1577	3060.246582
Northeast	1578	3039.481251
Northeast	1579	3044.701867
Northeast	1580	3116.687699
Northeast	1581	3089.619481
Northeast	1582	3031.48941
Northeast	1583	2953.631474
Northeast	1584	2858.362958
Northeast	1585	2784.25391
Northeast	1586	2742.66571
Northeast	1587	2723.703928
Northeast	1588	2726.597387
Northeast	1589	2749.024627
Northeast	1590	2815.416001
Northeast	1591	2900.84517
Northeast	1592	3015.607253
Northeast	1593	3131.406761
Northeast	1594	3216.457301
Northeast	1595	3241.765933
Northeast	1596	3223.10821
Northeast	1597	3172.824008
Northeast	1598	3143.270294
Northeast	1599	3103.652365
Northeast	1600	3088.240151
Northeast	1601	3104.188174
Northeast	1602	3139.160097
Northeast	1603	3207.557993
Northeast	1604	3309.463259
Northeast	1605	3313.660182
Northeast	1606	3294.16577
Northeast	1607	3231.066788
Northeast	1608	3170.145288
Northeast	1609	3152.397759
Northeast	1610	3128.721329
Northeast	1611	3131.937808
Northeast	1612	3149.759179
Northeast	1613	3197.289568
Northeast	1614	3270.830495
Northeast	1615	3369.993148
Northeast	1616	3418.319177
Northeast	1617	3410.897112
Northeast	1618	3326.079948
Northeast	1619	3218.935449
Northeast	1620	3134.096903
Northeast	1621	3062.854777
Northeast	1622	3025.958681
Northeast	1623	2988.140716
Northeast	1624	2975.128664
Northeast	1625	2980.643637
Northeast	1626	2989.79732
Northeast	1627	3021.629098
Northeast	1628	3130.591164
Northeast	1629	3120.13551
Northeast	1630	3036.899658
Northeast	1631	2937.01685
Northeast	1632	2866.728762
Northeast	1633	2844.540474
Northeast	1634	2852.033443
Northeast	1635	2858.862504
Northeast	1636	2908.073134
Northeast	1637	3011.496924
Northeast	1638	3168.558736
Northeast	1639	3300.118617
Northeast	1640	3296.936602
Northeast	1641	3267.666279
Northeast	1642	3218.210629
Northeast	1643	3164.938872
Northeast	1644	3102.708011
Northeast	1645	3061.808767
Northeast	1646	3036.412241
Northeast	1647	3036.418051
Northeast	1648	3041.05046
Northeast	1649	3026.205895
Northeast	1650	3015.95015
Northeast	1651	3021.544402
Northeast	1652	3103.151462
Northeast	1653	3075.257485
Northeast	1654	2984.590057
Northeast	1655	2856.80451
Northeast	1656	2772.815147
Northeast	1657	2727.899177
Northeast	1658	2715.850086
Northeast	1659	2720.823387
Northeast	1660	2751.70979
Northeast	1661	2820.073781
Northeast	1662	2967.574347
Northeast	1663	3097.599775
Northeast	1664	3116.223781
Northeast	1665	3108.562225
Northeast	1666	3100.439573
Northeast	1667	3085.836507
Northeast	1668	3054.59591
Northeast	1669	3068.944177
Northeast	1670	3090.02937
Northeast	1671	3111.636251
Northeast	1672	3133.078567
Northeast	1673	3136.039946
Northeast	1674	3121.02777
Northeast	1675	3084.494069
Northeast	1676	3142.037392
Northeast	1677	3092.07237
Northeast	1678	2985.289716
Northeast	1679	2825.730672
Northeast	1680	2726.978051
Northeast	1681	2688.585844
Northeast	1682	2689.094952
Northeast	1683	2713.568612
Northeast	1684	2766.408341
Northeast	1685	2868.575749
Northeast	1686	3063.970312
Northeast	1687	3248.006869
Northeast	1688	3282.955563
Northeast	1689	3307.061219
Northeast	1690	3311.445731
Northeast	1691	3275.096716
Northeast	1692	3194.904375
Northeast	1693	3148.187091
Northeast	1694	3102.191844
Northeast	1695	3066.678371
Northeast	1696	3059.832528
Northeast	1697	3038.646512
Northeast	1698	3035.423354
Northeast	1699	3067.863823
Northeast	1700	3215.999422
Northeast	1701	3227.660803
Northeast	1702	3180.958035
Northeast	1703	3098.68839
Northeast	1704	3055.207921
Northeast	1705	3049.155246
Northeast	1706	3072.550344
Northeast	1707	3079.554409
Northeast	1708	3110.021984
Northeast	1709	3220.972797
Northeast	1710	3396.963807
Northeast	1711	3528.871937
Northeast	1712	3480.193026
Northeast	1713	3359.24753
Northeast	1714	3265.737968
Northeast	1715	3175.73178
Northeast	1716	3083.546255
Northeast	1717	3052.344664
Northeast	1718	3018.091309
Northeast	1719	3010.040697
Northeast	1720	3018.141887
Northeast	1721	3002.622891
Northeast	1722	2995.846636
Northeast	1723	3013.572575
