LOAD_ZONE	TIMEPOINT	zone_demand_mw
Northeast	7824	2292.730664
Northeast	7825	2270.586296
Northeast	7826	2240.787368
Northeast	7827	2249.19738
Northeast	7828	2303.671006
Northeast	7829	2441.390494
Northeast	7830	2717.3241
Northeast	7831	3132.148832
Northeast	7832	3298.462176
Northeast	7833	3186.877326
Northeast	7834	3021.66662
Northeast	7835	2895.74109
Northeast	7836	2773.308456
Northeast	7837	2687.723086
Northeast	7838	2627.900262
Northeast	7839	2573.99224
Northeast	7840	2533.12472
Northeast	7841	2537.654288
Northeast	7842	2601.07057
Northeast	7843	2803.422602
Northeast	7844	2837.369188
Northeast	7845	2809.827556
Northeast	7846	2712.543966
Northeast	7847	2525.963128
Northeast	7848	2350.06485
Northeast	7849	2174.047306
Northeast	7850	2131.256624
Northeast	7851	2119.38085
Northeast	7852	2141.54007
Northeast	7853	2233.643232
Northeast	7854	2465.673844
Northeast	7855	2821.710444
Northeast	7856	2928.64455
Northeast	7857	2825.832428
Northeast	7858	2734.329132
Northeast	7859	2670.303006
Northeast	7860	2623.887772
Northeast	7861	2596.912458
Northeast	7862	2601.765238
Northeast	7863	2592.828064
Northeast	7864	2572.28262
Northeast	7865	2576.907792
Northeast	7866	2633.010376
Northeast	7867	2793.985518
Northeast	7868	2791.807502
Northeast	7869	2721.941346
Northeast	7870	2587.079986
Northeast	7871	2379.52351
Northeast	7872	2161.891564
Northeast	7873	2008.125744
Northeast	7874	1924.5527086
Northeast	7875	1894.6780282
Northeast	7876	1901.6323748
Northeast	7877	1985.3774224
Northeast	7878	2213.964706
Northeast	7879	2594.695312
Northeast	7880	2780.419416
Northeast	7881	2789.295444
Northeast	7882	2786.67447
Northeast	7883	2766.906838
Northeast	7884	2754.933144
Northeast	7885	2721.806596
Northeast	7886	2699.860936
Northeast	7887	2667.428018
Northeast	7888	2665.093086
Northeast	7889	2732.666476
Northeast	7890	2885.56833
Northeast	7891	3117.872906
Northeast	7892	3150.889604
Northeast	7893	3139.961856
Northeast	7894	3059.353684
Northeast	7895	2883.776464
Northeast	7896	2733.417184
Northeast	7897	2677.162302
Northeast	7898	2670.32335
Northeast	7899	2690.151968
Northeast	7900	2759.19341
Northeast	7901	2913.2795
Northeast	7902	3209.711972
Northeast	7903	3641.161512
Northeast	7904	3788.874772
Northeast	7905	3622.504534
Northeast	7906	3447.063938
Northeast	7907	3312.07304
Northeast	7908	3158.700798
Northeast	7909	3010.646608
Northeast	7910	2889.286362
Northeast	7911	2782.973342
Northeast	7912	2713.258718
Northeast	7913	2727.407358
Northeast	7914	2861.356102
Northeast	7915	3167.635122
Northeast	7916	3268.61011
Northeast	7917	3311.654018
Northeast	7918	3263.392186
Northeast	7919	3109.898072
Northeast	7920	2961.054666
Northeast	7921	2891.668082
Northeast	7922	2893.402764
Northeast	7923	2930.245392
Northeast	7924	2997.618956
Northeast	7925	3130.907368
Northeast	7926	3396.46974
Northeast	7927	3802.269336
Northeast	7928	3932.808876
Northeast	7929	3746.926242
Northeast	7930	3522.744396
Northeast	7931	3350.278602
Northeast	7932	3177.936006
Northeast	7933	3030.276152
Northeast	7934	2925.98476
Northeast	7935	2830.413004
Northeast	7936	2766.165198
Northeast	7937	2801.61474
Northeast	7938	2934.99719
Northeast	7939	3158.470444
Northeast	7940	3191.062474
Northeast	7941	3191.103492
Northeast	7942	3147.124614
Northeast	7943	3027.840006
Northeast	7944	2895.277784
Northeast	7945	2824.861396
Northeast	7946	2805.04423
Northeast	7947	2805.295452
Northeast	7948	2841.193206
Northeast	7949	2913.980338
Northeast	7950	3025.536068
Northeast	7951	3202.257896
Northeast	7952	3362.289248
Northeast	7953	3395.814722
Northeast	7954	3318.403538
Northeast	7955	3185.609072
Northeast	7956	3005.839056
Northeast	7957	2829.318038
Northeast	7958	2666.758688
Northeast	7959	2551.344982
Northeast	7960	2490.646928
Northeast	7961	2481.694786
Northeast	7962	2573.303068
Northeast	7963	2809.07092
Northeast	7964	2879.987434
Northeast	7965	2903.21287
Northeast	7966	2890.12433
Northeast	7967	2828.24421
Northeast	7968	2747.815652
Northeast	7969	2690.406782
Northeast	7970	2659.93778
Northeast	7971	2657.832492
Northeast	7972	2677.12352
Northeast	7973	2704.718734
Northeast	7974	2794.704522
Northeast	7975	2933.18264
Northeast	7976	3053.86322
Northeast	7977	3076.969378
Northeast	7978	2997.914422
Northeast	7979	2856.950366
Northeast	7980	2713.890988
Northeast	7981	2603.066146
Northeast	7982	2494.75628
Northeast	7983	2403.2771
Northeast	7984	2353.729768
Northeast	7985	2351.377292
Northeast	7986	2433.11822
Northeast	7987	2652.950494
Northeast	7988	2722.21465
Northeast	7989	2706.581528
Northeast	7990	2633.997594
Northeast	7991	2474.416758
Northeast	7992	2317.16364
Northeast	7993	2252.483472
Northeast	7994	2228.672182
Northeast	7995	2229.956456
Northeast	7996	2282.6326
Northeast	7997	2414.4943
Northeast	7998	2688.788092
Northeast	7999	3092.004074
Northeast	8000	3220.751118
Northeast	8001	3084.06812
Northeast	8002	2938.949442
Northeast	8003	2832.392316
Northeast	8004	2728.543772
Northeast	8005	2656.588998
Northeast	8006	2615.268632
Northeast	8007	2590.197092
Northeast	8008	2566.591098
Northeast	8009	2564.904584
Northeast	8010	2597.634908
Northeast	8011	2754.105298
Northeast	8012	2773.532678
Northeast	8013	2727.738842
Northeast	8014	2609.505792
Northeast	8015	2417.331996
Northeast	8016	2230.90318
South	7297	590.3820998
South	7298	589.761297
South	7299	587.611382
South	7300	587.7459158
South	7301	590.0382866
South	7302	590.7828622
South	7303	595.3834704
South	7304	606.9313854
South	7305	608.3174228
South	7306	608.442118
South	7307	601.0440742
South	7308	595.3306266
South	7309	591.9497516
South	7310	588.2799442
South	7311	586.800429
South	7312	585.6452726
South	7313	586.4573834
South	7314	592.2926056
South	7315	615.8784054
South	7316	618.8410298
South	7317	614.0346436
South	7318	606.1808488
South	7319	592.6504054
South	7320	581.9948258
South	7321	576.3346288
South	7322	572.3919502
South	7323	571.5980684
South	7324	574.1175492
South	7325	582.7310568
South	7326	593.0529606
South	7327	614.00313
South	7328	633.4295518
South	7329	632.2523022
South	7330	635.51403
South	7331	634.4168448
South	7332	630.320301
South	7333	624.3792542
South	7334	621.7354192
South	7335	619.4735276
South	7336	616.8642636
South	7337	616.9450736
South	7338	621.8828582
South	7339	650.9595828
South	7340	658.5871202
South	7341	655.9506846
South	7342	647.6712284
South	7343	630.1958714
South	7344	612.5413186
South	7345	595.5806608
South	7346	590.5285928
South	7347	591.573426
South	7348	594.6592062
South	7349	601.7118132
South	7350	624.9801216
South	7351	663.6867988
South	7352	686.9552662
South	7353	681.6991206
South	7354	670.879602
South	7355	658.7448256
South	7356	646.9150338
South	7357	640.1914896
South	7358	633.4690506
South	7359	628.2654104
South	7360	624.967306
South	7361	626.0477294
South	7362	633.1962902
South	7363	668.8574548
South	7364	679.3339444
South	7365	681.7408376
South	7366	675.1320108
South	7367	660.0253946
South	7368	645.5377506
South	7369	639.4849788
South	7370	640.7474028
South	7371	645.6341292
South	7372	652.029724
South	7373	663.8061296
South	7374	687.554635
South	7375	730.2700664
South	7376	757.014099
South	7377	755.8047942
South	7378	757.5744992
South	7379	748.2193236
South	7380	729.3969472
South	7381	707.5754222
South	7382	686.810383
South	7383	664.8098292
South	7384	651.1395236
South	7385	650.8408414
South	7386	657.7891994
South	7387	704.145426
South	7388	719.799063
South	7389	724.8655834
South	7390	716.2589126
South	7391	693.100098
South	7392	672.6330452
South	7393	666.0442166
South	7394	659.7726068
South	7395	659.1585258
South	7396	660.4155654
South	7397	666.5660406
South	7398	689.2245054
South	7399	731.6034452
South	7400	756.8205032
South	7401	745.6352518
South	7402	744.6942934
South	7403	742.4008974
South	7404	733.1319464
South	7405	717.9484228
South	7406	712.7089674
South	7407	711.0359236
South	7408	717.0652596
South	7409	734.5221308
South	7410	754.9584838
South	7411	795.7476188
South	7412	809.9217428
South	7413	816.001108
South	7414	810.9148546
South	7415	793.0198456
South	7416	779.5913472
South	7417	771.5044132
South	7418	774.3183672
South	7419	778.339007
South	7420	783.5354588
South	7421	796.5912018
South	7422	823.145852
South	7423	861.30861
South	7424	885.9086492
South	7425	880.1792772
South	7426	881.6212914
South	7427	875.4520756
South	7428	859.5666566
South	7429	846.9308678
South	7430	843.8148154
South	7431	842.5164354
South	7432	840.5555674
South	7433	835.7467786
South	7434	839.128363
South	7435	874.1757662
South	7436	879.861489
South	7437	879.105468
South	7438	874.5145362
South	7439	859.4607776
South	7440	850.6069722
South	7441	844.5767164
South	7442	843.0924912
South	7443	844.9399144
South	7444	848.737239
South	7445	856.6651892
South	7446	870.2965746
South	7447	882.3590706
South	7448	898.5640924
South	7449	896.6827134
South	7450	873.1835432
South	7451	839.8740982
South	7452	804.8122974
South	7453	765.0371042
South	7454	733.2242896
South	7455	708.6964628
South	7456	696.1313476
South	7457	694.7709768
South	7458	711.932025
South	7459	760.4159104
South	7460	783.5103462
South	7461	792.6008738
South	7462	796.9013766
South	7463	789.6711298
South	7464	779.4631356
South	7465	781.1476968
South	7466	782.256366
South	7467	781.7970096
South	7468	781.3525654
South	7469	785.400344
South	7470	793.0052448
South	7471	805.5276532
South	7472	819.7705504
South	7473	813.6303944
South	7474	796.0152836
South	7475	770.2162864
South	7476	742.3103364
South	7477	716.603449
South	7478	693.9256254
South	7479	676.9307612
South	7480	665.73751
South	7481	663.5214314
South	7482	676.6494486
South	7483	715.5270758
South	7484	733.4671406
South	7485	733.7828418
South	7486	726.1349968
South	7487	709.1034284
South	7488	694.2072078
South	7489	661.9613346
South	7490	659.3444642
South	7491	661.7979186
South	7492	664.9497934
South	7493	675.2938332
South	7494	699.3227762
South	7495	734.7988776
South	7496	754.315982
South	7497	735.217775
South	7498	713.3124688
South	7499	687.9349158
South	7500	667.9374672
South	7501	648.3060008
South	7502	637.0812078
